YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,CONSUMPTION
2020,5,MT,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,5,MT,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),11
2020,5,MT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),72805
2020,5,MT,"Electric Generators, Independent Power Producers",Coal (Short Tons),218381
2020,5,MT,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),14177
2020,5,MT,"Electric Generators, Independent Power Producers",Petroleum (Barrels),3264
2020,5,MT,"Electric Generators, Electric Utilities",Coal (Short Tons),20953
2020,5,MT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),264353
2020,5,MT,"Electric Generators, Electric Utilities",Petroleum (Barrels),86
2020,11,NM,Total Electric Power Industry,Coal (Short Tons),378042
2020,5,NC,Total Electric Power Industry,Natural Gas (Mcf),2.17E+07
2020,5,NC,Total Electric Power Industry,Petroleum (Barrels),27277
2020,5,NC,"Combined Heat and Power, Industrial Power",Coal (Short Tons),1957
2020,5,NC,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),69031
2020,5,NC,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),493
2020,5,NC,"Combined Heat and Power, Commercial Power",Coal (Short Tons),664
2020,5,NC,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),81927
2020,5,NC,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),83
2020,5,NC,"Combined Heat and Power, Electric Power",Coal (Short Tons),945
2020,5,NC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),24
2020,5,NC,"Electric Generators, Independent Power Producers",Coal (Short Tons),1989
2020,5,NC,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),4508300
2020,5,NC,"Electric Generators, Independent Power Producers",Petroleum (Barrels),369
2020,5,NC,"Electric Generators, Electric Utilities",Coal (Short Tons),285614
2020,5,NC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1.70E+07
2020,5,NC,"Electric Generators, Electric Utilities",Petroleum (Barrels),26308
2020,12,NM,Total Electric Power Industry,Coal (Short Tons),661871
2020,5,ND,Total Electric Power Industry,Natural Gas (Mcf),828269
2020,5,ND,Total Electric Power Industry,Other Gases (Billion Btu),34
2020,5,ND,Total Electric Power Industry,Petroleum (Barrels),7352
2020,5,ND,"Combined Heat and Power, Industrial Power",Coal (Short Tons),3411
2020,5,ND,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),26436
2020,5,ND,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),34
2020,5,ND,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,5,ND,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2020,5,ND,"Electric Generators, Electric Utilities",Coal (Short Tons),1330195
2020,5,ND,"Electric Generators, Electric Utilities",Natural Gas (Mcf),801833
2020,5,ND,"Electric Generators, Electric Utilities",Petroleum (Barrels),7352
2020,1,NJ,Total Electric Power Industry,Coal (Short Tons),34592
2020,5,NE,Total Electric Power Industry,Natural Gas (Mcf),686431
2020,5,NE,Total Electric Power Industry,Petroleum (Barrels),2146
2020,5,NE,"Combined Heat and Power, Industrial Power",Coal (Short Tons),20011
2020,5,NE,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),0
2020,5,NE,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),3921
2020,5,NE,"Electric Generators, Electric Utilities",Coal (Short Tons),860069
2020,5,NE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),682510
2020,5,NE,"Electric Generators, Electric Utilities",Petroleum (Barrels),2146
2020,2,NJ,Total Electric Power Industry,Coal (Short Tons),33718
2020,5,NH,Total Electric Power Industry,Natural Gas (Mcf),1164359
2020,5,NH,Total Electric Power Industry,Petroleum (Barrels),2102
2020,5,NH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),13393
2020,5,NH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,5,NH,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),2025
2020,5,NH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),547
2020,5,NH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1147714
2020,5,NH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),39
2020,5,NH,"Electric Generators, Electric Utilities",Coal (Short Tons),220
2020,5,NH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1227
2020,5,NH,"Electric Generators, Electric Utilities",Petroleum (Barrels),1516
2020,3,NJ,Total Electric Power Industry,Coal (Short Tons),34896
2020,5,NJ,Total Electric Power Industry,Natural Gas (Mcf),1.16E+07
2020,5,NJ,Total Electric Power Industry,Other Gases (Billion Btu),73
2020,5,NJ,Total Electric Power Industry,Petroleum (Barrels),1976
2020,5,NJ,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),170612
2020,5,NJ,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),73
2020,5,NJ,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),42
2020,5,NJ,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),83044
2020,5,NJ,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),70
2020,5,NJ,"Combined Heat and Power, Electric Power",Coal (Short Tons),30882
2020,5,NJ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),2559458
2020,5,NJ,"Combined Heat and Power, Electric Power",Petroleum (Barrels),828
2020,5,NJ,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2020,5,NJ,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),8694354
2020,5,NJ,"Electric Generators, Independent Power Producers",Petroleum (Barrels),1036
2020,5,NJ,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,5,NJ,"Electric Generators, Electric Utilities",Natural Gas (Mcf),87711
2020,5,NJ,"Electric Generators, Electric Utilities",Petroleum (Barrels),0
2020,4,NJ,Total Electric Power Industry,Coal (Short Tons),34392
2020,5,NM,Total Electric Power Industry,Geothermal (Billion Btu),31
2020,5,NM,Total Electric Power Industry,Natural Gas (Mcf),7497005
2020,5,NM,Total Electric Power Industry,Petroleum (Barrels),43726
2020,5,NM,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),0
2020,5,NM,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,5,NM,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),41390
2020,5,NM,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),4114
2020,5,NM,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),31
2020,5,NM,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2474198
2020,5,NM,"Electric Generators, Electric Utilities",Coal (Short Tons),448175
2020,5,NM,"Electric Generators, Electric Utilities",Natural Gas (Mcf),4977303
2020,5,NM,"Electric Generators, Electric Utilities",Petroleum (Barrels),43726
2020,5,NJ,Total Electric Power Industry,Coal (Short Tons),30882
2020,5,NV,Total Electric Power Industry,Geothermal (Billion Btu),3142
2020,5,NV,Total Electric Power Industry,Natural Gas (Mcf),1.45E+07
2020,5,NV,Total Electric Power Industry,Other Gases (Billion Btu),0
2020,5,NV,Total Electric Power Industry,Petroleum (Barrels),1354
2020,5,NV,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),132098
2020,5,NV,"Combined Heat and Power, Commercial Power",Geothermal (Billion Btu),344
2020,5,NV,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),18578
2020,5,NV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),1341817
2020,5,NV,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2020,5,NV,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2020,5,NV,"Electric Generators, Independent Power Producers",Coal (Short Tons),48755
2020,5,NV,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),2797
2020,5,NV,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),3010
2020,5,NV,"Electric Generators, Independent Power Producers",Petroleum (Barrels),449
2020,5,NV,"Electric Generators, Electric Utilities",Coal (Short Tons),13142
2020,5,NV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1.30E+07
2020,5,NV,"Electric Generators, Electric Utilities",Petroleum (Barrels),905
2020,6,NJ,Total Electric Power Industry,Coal (Short Tons),32631
2020,5,NY,Total Electric Power Industry,Natural Gas (Mcf),2.20E+07
2020,5,NY,Total Electric Power Industry,Other Gases (Billion Btu),0
2020,5,NY,Total Electric Power Industry,Petroleum (Barrels),11614
2020,5,NY,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,5,NY,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),243950
2020,5,NY,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),0
2020,5,NY,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),694
2020,5,NY,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,5,NY,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),432763
2020,5,NY,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),670
2020,5,NY,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),3727067
2020,5,NY,"Combined Heat and Power, Electric Power",Petroleum (Barrels),651
2020,5,NY,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2020,5,NY,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1.32E+07
2020,5,NY,"Electric Generators, Independent Power Producers",Petroleum (Barrels),4071
2020,5,NY,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,5,NY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),4413113
2020,5,NY,"Electric Generators, Electric Utilities",Petroleum (Barrels),5528
2020,7,NJ,Total Electric Power Industry,Coal (Short Tons),34595
2020,5,OH,Total Electric Power Industry,Natural Gas (Mcf),2.70E+07
2020,5,OH,Total Electric Power Industry,Other Gases (Billion Btu),222
2020,5,OH,Total Electric Power Industry,Petroleum (Barrels),116480
2020,5,OH,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2020,5,OH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),116679
2020,5,OH,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),70
2020,5,OH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),79
2020,5,OH,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,5,OH,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),74416
2020,5,OH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),74
2020,5,OH,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2020,5,OH,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),53923
2020,5,OH,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),153
2020,5,OH,"Electric Generators, Independent Power Producers",Coal (Short Tons),895062
2020,5,OH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2.15E+07
2020,5,OH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),112357
2020,5,OH,"Electric Generators, Electric Utilities",Coal (Short Tons),89794
2020,5,OH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),5216671
2020,5,OH,"Electric Generators, Electric Utilities",Petroleum (Barrels),3970
2020,8,NJ,Total Electric Power Industry,Coal (Short Tons),38284
2020,5,OK,Total Electric Power Industry,Natural Gas (Mcf),2.78E+07
2020,5,OK,Total Electric Power Industry,Petroleum (Barrels),6529
2020,5,OK,"Combined Heat and Power, Industrial Power",Coal (Short Tons),3537
2020,5,OK,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),328533
2020,5,OK,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),74
2020,5,OK,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),344
2020,5,OK,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2020,5,OK,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),9587083
2020,5,OK,"Electric Generators, Electric Utilities",Coal (Short Tons),168071
2020,5,OK,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1.79E+07
2020,5,OK,"Electric Generators, Electric Utilities",Petroleum (Barrels),6455
2020,9,NJ,Total Electric Power Industry,Coal (Short Tons),37603
2020,5,OR,Total Electric Power Industry,Geothermal (Billion Btu),119
2020,5,OR,Total Electric Power Industry,Natural Gas (Mcf),3035708
2020,5,OR,Total Electric Power Industry,Petroleum (Barrels),356
2020,5,OR,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),61571
2020,5,OR,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2020,5,OR,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),17328
2020,5,OR,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),11
2020,5,OR,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),293538
2020,5,OR,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),119
2020,5,OR,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),745243
2020,5,OR,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,5,OR,"Electric Generators, Electric Utilities",Geothermal (Billion Btu),0
2020,5,OR,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1918028
2020,5,OR,"Electric Generators, Electric Utilities",Petroleum (Barrels),345
2020,10,NJ,Total Electric Power Industry,Coal (Short Tons),34745
2020,5,PA,Total Electric Power Industry,Natural Gas (Mcf),5.27E+07
2020,5,PA,Total Electric Power Industry,Other Gases (Billion Btu),113
2020,5,PA,Total Electric Power Industry,Petroleum (Barrels),12223
2020,5,PA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),704
2020,5,PA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),558564
2020,5,PA,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),113
2020,5,PA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),1792
2020,5,PA,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2020,5,PA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),41771
2020,5,PA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),473
2020,5,PA,"Combined Heat and Power, Electric Power",Coal (Short Tons),214487
2020,5,PA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),2702101
2020,5,PA,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2020,5,PA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),609
2020,5,PA,"Electric Generators, Independent Power Producers",Coal (Short Tons),671710
2020,5,PA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),4.94E+07
2020,5,PA,"Electric Generators, Independent Power Producers",Other Gases (Billion Btu),0
2020,5,PA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),9338
2020,5,PA,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2020,5,PA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),2876
2020,5,PA,"Electric Generators, Electric Utilities",Petroleum (Barrels),11
2020,11,NJ,Total Electric Power Industry,Coal (Short Tons),21089
2020,5,RI,Total Electric Power Industry,Natural Gas (Mcf),3974779
2020,5,RI,Total Electric Power Industry,Petroleum (Barrels),661
2020,5,RI,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),102074
2020,5,RI,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),19
2020,5,RI,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),20553
2020,5,RI,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2020,5,RI,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2020,5,RI,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),3852152
2020,5,RI,"Electric Generators, Independent Power Producers",Petroleum (Barrels),642
2020,5,RI,"Electric Generators, Electric Utilities",Petroleum (Barrels),0
2020,12,NJ,Total Electric Power Industry,Coal (Short Tons),34740
2020,5,SC,Total Electric Power Industry,Natural Gas (Mcf),1.55E+07
2020,5,SC,Total Electric Power Industry,Petroleum (Barrels),8621
2020,5,SC,"Combined Heat and Power, Industrial Power",Coal (Short Tons),56
2020,5,SC,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),104053
2020,5,SC,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),614
2020,5,SC,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),0
2020,5,SC,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),25
2020,5,SC,"Combined Heat and Power, Electric Power",Coal (Short Tons),2749
2020,5,SC,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),215123
2020,5,SC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),170
2020,5,SC,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),72413
2020,5,SC,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
