Year,Month,State,Type of producer,Energy source,Consumption
2019,10,MI,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),8287165
2019,10,MI,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),182
2019,10,MI,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2019,10,MI,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),4752784
2019,10,MI,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2019,10,MI,"Electric Generators, Electric Utilities",Coal (Short Tons),1403132
2019,10,MI,"Electric Generators, Electric Utilities",Natural Gas (Mcf),10114900
2019,10,MI,"Electric Generators, Electric Utilities",Other Gases (Billion Btu),4
2019,10,MI,"Electric Generators, Electric Utilities",Petroleum (Barrels),109308
2019,10,MN,Total Electric Power Industry,Coal (Short Tons),620910
2019,10,MN,Total Electric Power Industry,Natural Gas (Mcf),7383434
2019,10,MN,Total Electric Power Industry,Petroleum (Barrels),13642
2019,10,MN,"Combined Heat and Power, Industrial Power",Coal (Short Tons),2606
2019,10,MN,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),43914
2019,10,MN,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),321
2019,10,MN,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2019,10,MN,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),21836
2019,10,MN,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),86
2019,10,MN,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),544957
2019,10,MN,"Combined Heat and Power, Electric Power",Petroleum (Barrels),805
2019,10,MN,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),1226728
2019,10,MN,"Electric Generators, Independent Power Producers",Petroleum (Barrels),27
2019,10,MN,"Electric Generators, Electric Utilities",Coal (Short Tons),618304
2019,10,MN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),5545999
2019,10,MN,"Electric Generators, Electric Utilities",Petroleum (Barrels),12403
2019,10,MO,Total Electric Power Industry,Coal (Short Tons),2186708
2019,10,MO,Total Electric Power Industry,Natural Gas (Mcf),5040962
2019,10,MO,Total Electric Power Industry,Petroleum (Barrels),13782
2019,10,MO,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2019,10,MO,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),10501
2019,10,MO,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2019,10,MO,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2019,10,MO,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),54754
2019,10,MO,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),21
2019,10,MO,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2019,10,MO,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),16473
2019,10,MO,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2019,10,MO,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2194394
2019,10,MO,"Electric Generators, Electric Utilities",Coal (Short Tons),2186708
2019,10,MO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),2764840
2019,10,MO,"Electric Generators, Electric Utilities",Petroleum (Barrels),13761
2019,10,MS,Total Electric Power Industry,Coal (Short Tons),275136
2019,10,MS,Total Electric Power Industry,Natural Gas (Mcf),29265200
2019,10,MS,Total Electric Power Industry,Petroleum (Barrels),857
2019,10,MS,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2019,10,MS,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),238242
2019,10,MS,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),48
2019,10,MS,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),0
2019,10,MS,"Electric Generators, Independent Power Producers",Coal (Short Tons),180634
2019,10,MS,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),20696
2019,10,MS,"Electric Generators, Electric Utilities",Coal (Short Tons),94502
2019,10,MS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),29006262
2019,10,MS,"Electric Generators, Electric Utilities",Petroleum (Barrels),809
2019,10,MT,Total Electric Power Industry,Coal (Short Tons),689749
2019,10,MT,Total Electric Power Industry,Natural Gas (Mcf),481095
2019,10,MT,Total Electric Power Industry,Other Gases (Billion Btu),3
2019,10,MT,Total Electric Power Industry,Petroleum (Barrels),24109
2019,10,MT,"Combined Heat and Power, Industrial Power",Coal (Short Tons),498
2019,10,MT,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),1826
2019,10,MT,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),0
2019,10,MT,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2019,10,MT,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),3
2019,10,MT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),17421
2019,10,MT,"Electric Generators, Independent Power Producers",Coal (Short Tons),668496
2019,10,MT,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),125150
2019,10,MT,"Electric Generators, Independent Power Producers",Petroleum (Barrels),6613
2019,10,MT,"Electric Generators, Electric Utilities",Coal (Short Tons),20755
2019,10,MT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),354119
2019,10,MT,"Electric Generators, Electric Utilities",Petroleum (Barrels),75
2019,10,NC,Total Electric Power Industry,Coal (Short Tons),777527
2019,10,NC,Total Electric Power Industry,Natural Gas (Mcf),25274209
2019,10,NC,Total Electric Power Industry,Petroleum (Barrels),16200
2019,10,NC,"Combined Heat and Power, Industrial Power",Coal (Short Tons),2133
2019,10,NC,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),61824
2019,10,NC,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),573
2019,10,NC,"Combined Heat and Power, Commercial Power",Coal (Short Tons),525
2019,10,NC,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),126570
2019,10,NC,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),96
2019,10,NC,"Combined Heat and Power, Electric Power",Coal (Short Tons),998
2019,10,NC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),23
2019,10,NC,"Electric Generators, Independent Power Producers",Coal (Short Tons),1675
2019,10,NC,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),4914768
2019,10,NC,"Electric Generators, Independent Power Producers",Petroleum (Barrels),389
2019,10,NC,"Electric Generators, Electric Utilities",Coal (Short Tons),772196
2019,10,NC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),20171047
2019,10,NC,"Electric Generators, Electric Utilities",Petroleum (Barrels),15119
2019,10,ND,Total Electric Power Industry,Coal (Short Tons),1446182
2019,10,ND,Total Electric Power Industry,Natural Gas (Mcf),1072141
2019,10,ND,Total Electric Power Industry,Other Gases (Billion Btu),61
2019,10,ND,Total Electric Power Industry,Petroleum (Barrels),4985
2019,10,ND,"Combined Heat and Power, Industrial Power",Coal (Short Tons),3045
2019,10,ND,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),8376
2019,10,ND,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),61
2019,10,ND,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2019,10,ND,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2019,10,ND,"Electric Generators, Electric Utilities",Coal (Short Tons),1443137
2019,10,ND,"Electric Generators, Electric Utilities",Natural Gas (Mcf),1063765
2019,10,ND,"Electric Generators, Electric Utilities",Petroleum (Barrels),4985
2019,10,NE,Total Electric Power Industry,Coal (Short Tons),925309
2019,10,NE,Total Electric Power Industry,Natural Gas (Mcf),365989
2019,10,NE,Total Electric Power Industry,Petroleum (Barrels),3102
2019,10,NE,"Combined Heat and Power, Industrial Power",Coal (Short Tons),29441
2019,10,NE,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),0
2019,10,NE,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),1786
2019,10,NE,"Electric Generators, Electric Utilities",Coal (Short Tons),895868
2019,10,NE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),364203
2019,10,NE,"Electric Generators, Electric Utilities",Petroleum (Barrels),3102
2019,10,NH,Total Electric Power Industry,Coal (Short Tons),4237
2019,10,NH,Total Electric Power Industry,Natural Gas (Mcf),3450128
2019,10,NH,Total Electric Power Industry,Petroleum (Barrels),3341
2019,10,NH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),16164
2019,10,NH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2019,10,NH,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),3689
2019,10,NH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),1005
2019,10,NH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),3428023
2019,10,NH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),108
2019,10,NH,"Electric Generators, Electric Utilities",Coal (Short Tons),4237
2019,10,NH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),2252
2019,10,NH,"Electric Generators, Electric Utilities",Petroleum (Barrels),2228
2019,10,NJ,Total Electric Power Industry,Coal (Short Tons),35535
2019,10,NJ,Total Electric Power Industry,Natural Gas (Mcf),23483665
2019,10,NJ,Total Electric Power Industry,Other Gases (Billion Btu),99
2019,10,NJ,Total Electric Power Industry,Petroleum (Barrels),5136
2019,10,NJ,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),169395
2019,10,NJ,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),99
2019,10,NJ,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),3374
2019,10,NJ,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),136856
2019,10,NJ,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),35
2019,10,NJ,"Combined Heat and Power, Electric Power",Coal (Short Tons),35535
2019,10,NJ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),2604757
2019,10,NJ,"Combined Heat and Power, Electric Power",Petroleum (Barrels),708
2019,10,NJ,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2019,10,NJ,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),20411484
2019,10,NJ,"Electric Generators, Independent Power Producers",Petroleum (Barrels),1019
2019,10,NJ,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2019,10,NJ,"Electric Generators, Electric Utilities",Natural Gas (Mcf),161173
2019,10,NJ,"Electric Generators, Electric Utilities",Petroleum (Barrels),0
2019,10,NM,Total Electric Power Industry,Coal (Short Tons),714088
2019,10,NM,Total Electric Power Industry,Geothermal (Billion Btu),56
2019,10,NM,Total Electric Power Industry,Natural Gas (Mcf),8545308
2019,10,NM,Total Electric Power Industry,Petroleum (Barrels),43252
2019,10,NM,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),0
2019,10,NM,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2019,10,NM,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),44828
2019,10,NM,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),25461
2019,10,NM,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),56
2019,10,NM,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),2720233
2019,10,NM,"Electric Generators, Electric Utilities",Coal (Short Tons),714088
2019,10,NM,"Electric Generators, Electric Utilities",Natural Gas (Mcf),5754786
2019,10,NM,"Electric Generators, Electric Utilities",Petroleum (Barrels),43252
2019,10,NV,Total Electric Power Industry,Coal (Short Tons),155233
2019,10,NV,Total Electric Power Industry,Geothermal (Billion Btu),2695
2019,10,NV,Total Electric Power Industry,Natural Gas (Mcf),14677661
2019,10,NV,Total Electric Power Industry,Other Gases (Billion Btu),0
2019,10,NV,Total Electric Power Industry,Petroleum (Barrels),1947
2019,10,NV,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),158536
2019,10,NV,"Combined Heat and Power, Commercial Power",Geothermal (Billion Btu),340
2019,10,NV,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),18429
2019,10,NV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),1271376
2019,10,NV,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2019,10,NV,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2019,10,NV,"Electric Generators, Independent Power Producers",Coal (Short Tons),52137
2019,10,NV,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),2355
2019,10,NV,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),4083
2019,10,NV,"Electric Generators, Independent Power Producers",Petroleum (Barrels),614
2019,10,NV,"Electric Generators, Electric Utilities",Coal (Short Tons),103096
2019,10,NV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),13225237
2019,10,NV,"Electric Generators, Electric Utilities",Petroleum (Barrels),1333
2019,10,NY,Total Electric Power Industry,Coal (Short Tons),0
2019,10,NY,Total Electric Power Industry,Natural Gas (Mcf),25193345
2019,10,NY,Total Electric Power Industry,Other Gases (Billion Btu),0
2019,10,NY,Total Electric Power Industry,Petroleum (Barrels),1621
2019,10,NY,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2019,10,NY,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),277093
2019,10,NY,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),0
2019,10,NY,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),429
2019,10,NY,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2019,10,NY,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),430608
2019,10,NY,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),40
2019,10,NY,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),5631989
